date,symbol,corr_symbol,direction,entry,entry_time,sl,tp1,tp2,sl_pips,pip_value_per_lot,pnl_pips,outcome,exit_time,exit_price,month,lot_size,pnl_dollar,balance,drawdown_pct
2024-01-22,EURJPY,,bullish,161.058,2024-01-22 16:45:00+00:00,160.958,161.243,161.556,10.0,5.3393133643013515,-11.0,SL_INIT,2024-01-22 17:30:00+00:00,160.958,2024-01,0.25,-14.683111751828717,702.5009339990334,2.0473282749138852
2024-01-23,CN50,,bearish,10986.5,2024-01-23 19:30:00+00:00,11001.52,10956.474999999997,10808.5,1502.0,0.008549493015064207,-1503.0,SL_INIT,2024-01-23 21:15:00+00:00,11001.52,2024-01,1.04,-13.363883521707162,689.1370504773262,3.910710986908788
2024-01-24,EURJPY,,bullish,160.354,2024-01-24 18:10:00+00:00,160.03,160.98700000000005,161.067,32.4,5.3393133643013515,18.4,EOD,2024-01-24 23:55:00+00:00,160.548,2024-01,0.08,7.859469272251588,696.9965197495777,2.8148319975730725
2024-01-26,JPN225,,bearish,36036.0,2024-01-26 18:15:00+00:00,36098.52,35910.975,35676.0,6252.0,0.005339284856186363,16749.0,EOD,2024-01-26 23:55:00+00:00,35868.5,2024-01,0.4,35.771072822506156,732.7675925720839,0.0
2024-01-31,US30,,bearish,38542.05,2024-01-31 14:25:00+00:00,38574.57,38477.025,38476.05,3252.0,0.008549493015064207,-3254.5,SL_INIT,2024-01-31 15:30:00+00:00,38574.57,2024-01,0.53,-14.746892259289025,718.0207003127949,2.0124924203492665
2024-02-02,AUS200,,bullish,7657.2,2024-02-02 20:40:00+00:00,7638.179999999999,7695.225,7720.7,1902.0,0.006098899758483569,849.0,EOD,2024-02-02 22:55:00+00:00,7665.7,2024-02,1.15,5.954660779195432,723.9753610919904,1.199866310849247
2024-02-07,AUDUSD,,bullish,0.65219,2024-02-07 14:30:00+00:00,0.65146,0.6535000000000001,0.65397,7.3,8.549493015064208,-3.2,EOD,2024-02-07 23:55:00+00:00,0.65195,2024-02,0.21,-5.745259306123148,718.2301017858673,1.9839156280354364
2024-02-07,FRA40,,bullish,7630.9,2024-02-07 16:05:00+00:00,7618.379999999999,7655.925,7656.85,1252.0,0.01,-1253.0,SL_INIT,2024-02-07 16:45:00+00:00,7618.379999999999,2024-02,1.06,-13.2818,704.9483017858673,3.7964684939966067
2024-02-07,US30,,bullish,38525.55,2024-02-07 13:40:00+00:00,38496.030000000006,38584.575000000004,38597.05,2952.0,0.008549493015064207,-2954.5,SL_INIT,2024-02-07 13:50:00+00:00,38496.030000000006,2024-02,0.53,-13.387522869893816,691.5607789159735,5.623449245547359
2024-02-08,AUS200,,bullish,7640.6,2024-02-08 19:40:00+00:00,7633.58,7654.625000000001,7675.1,702.0,0.006098899758483569,1299.0,EOD,2024-02-08 22:55:00+00:00,7653.6,2024-02,3.11,24.638884145300185,716.1996630612737,2.261007402450105
2024-02-13,EURUSD,,bearish,1.07766,2024-02-13 14:05:00+00:00,1.07833,1.0764700000000005,1.07564,6.7,8.549566109519942,-7.2,SL_INIT,2024-02-13 14:30:00+00:00,1.07833,2024-02,0.23,-14.158081477365025,702.0415815839086,4.1931454528882846
2024-02-14,EURJPY,,bearish,161.38,2024-02-14 20:10:00+00:00,161.548,161.05899999999997,160.949,16.8,5.3393133643013515,-17.8,SL_INIT,2024-02-14 23:00:00+00:00,161.548,2024-02,0.15,-14.25596668268461,687.785614901224,6.1386417913173394
2024-02-16,JPN225,,bullish,38453.5,2024-02-16 18:10:00+00:00,38300.98,38758.525,38871.0,15252.0,0.005339313364301351,-15253.0,SL_INIT,2024-02-16 23:00:00+00:00,38300.98,2024-02,0.16,-13.030487479310162,674.7551274219138,7.916898309672899
2024-02-19,US30,,bearish,38661.55,2024-02-19 15:35:00+00:00,38681.07,38622.525,38614.55,1952.0,0.008549566109519941,-2.0,BE,2024-02-19 19:55:00+00:00,38661.545,2024-02,0.8,-0.013679305775231907,674.7414481161386,7.918765109721629
2024-02-21,AUDUSD,,bullish,0.65438,2024-02-21 21:30:00+00:00,0.65306,0.65687,0.65728,13.2,8.549566109519942,6.0,EOD,2024-02-21 23:55:00+00:00,0.65506,2024-02,0.12,6.1556875988543585,680.8971357149929,7.078705087791988
2024-02-21,EURUSD,,bearish,1.08131,2024-02-21 21:45:00+00:00,1.08215,1.0797800000000004,1.07894,8.4,8.549566109519942,-5.4,EOD,2024-02-21 23:55:00+00:00,1.0818,2024-02,0.19,-8.771854828367461,672.1252808866254,8.275790619041736
2024-02-21,JPN225,,bearish,38316.0,2024-02-21 14:45:00+00:00,38378.52,38190.975,38096.0,6252.0,0.005339313364301351,-6253.0,SL_INIT,2024-02-21 16:40:00+00:00,38378.52,2024-02,0.4,-13.35469058679054,658.7705902998349,10.098290784464483
2024-02-23,EURJPY,,bearish,163.12,2024-02-23 12:55:00+00:00,163.21,162.95499999999998,162.785,9.0,5.3393133643013515,32.5,TRAIL,2024-02-23 17:05:00+00:00,162.785,2024-02,0.25,43.38192108494848,702.1525113847833,4.178006983065221
2024-03-01,FRA40,,bullish,7922.5,2024-03-01 14:35:00+00:00,7899.73,7968.025000000001,7976.25,2277.0,0.01,1574.0,EOD,2024-03-01 22:55:00+00:00,7938.25,2024-03,0.58,9.129199999999999,711.2817113847833,2.932154943135943
2024-03-04,EURJPY,,bearish,163.188,2024-03-04 14:50:00+00:00,163.359,162.86099999999993,162.531,17.1,5.3393133643013515,-18.1,SL_INIT,2024-03-04 16:50:00+00:00,163.359,2024-03,0.15,-14.496235784078172,696.7854756007051,4.910440545695824
2024-03-05,US30,,bearish,38956.05,2024-03-05 14:05:00+00:00,38976.57,38915.025,38896.05,2052.0,0.008549566109519941,8546.5,TRAIL,2024-03-05 15:55:00+00:00,38870.560000000005,2024-03,0.76,55.532338733809254,752.3178143345144,0.0
2024-03-11,EURJPY,,bullish,160.409,2024-03-11 16:25:00+00:00,160.191,160.82999999999998,160.926,21.8,5.3393133643013515,11.2,EOD,2024-03-11 23:55:00+00:00,160.531,2024-03,0.13,7.774040258422768,760.0918545929372,0.0
2024-03-18,EURJPY,,bearish,162.56,2024-03-18 13:30:00+00:00,162.70000000000002,162.29499999999996,162.073,14.0,5.3393133643013515,47.7,TRAIL,2024-03-18 20:05:00+00:00,162.073,2024-03,0.2,50.93704949543489,811.0289040883721,0.0
2024-03-19,FRA40,,bearish,8174.3,2024-03-19 20:45:00+00:00,8190.820000000001,8141.275,8133.01,1652.0,0.01,1524.0,EOD,2024-03-19 22:55:00+00:00,8159.05,2024-03,0.97,14.7828,825.811704088372,0.0
2024-03-22,JPN225,,bullish,40783.5,2024-03-22 22:20:00+00:00,40693.48,40963.525,41126.0,9002.0,0.005339313364301351,-2251.0,EOD,2024-03-22 23:55:00+00:00,40761.0,2024-03,0.34,-4.086390090234397,821.7253139981376,0.4948331526428859
2024-03-25,AUDUSD,,bearish,0.65376,2024-03-25 18:35:00+00:00,0.65484,0.65175,0.65097,10.8,8.549566109519942,-1.5,EOD,2024-03-25 23:55:00+00:00,0.65383,2024-03,0.17,-2.1801393579275854,819.54517464021,0.7588327238689071
2024-04-02,US30,,bullish,39462.55,2024-04-02 14:05:00+00:00,39439.030000000006,39509.575000000004,39511.55,2352.0,0.008549566109519941,-2354.5,SL_INIT,2024-04-02 14:15:00+00:00,39439.030000000006,2024-04,0.8,-16.10396272389176,803.4412119163183,2.708909556658435
2024-04-15,AUDUSD,,bullish,0.64615,2024-04-15 19:30:00+00:00,0.64512,0.64806,0.64927,10.3,8.549566109519942,-11.1,SL_INIT,2024-04-15 20:25:00+00:00,0.64512,2024-04,0.17,-16.133031248664132,787.3081806676541,4.6625063837309755
2024-04-19,EURUSD,,bearish,1.06555,2024-04-19 23:50:00+00:00,1.06636,1.0640800000000004,1.06099,8.1,8.549566109519942,-0.7,EOD,2024-04-19 23:55:00+00:00,1.06557,2024-04,0.21,-1.2567862180994314,786.0513944495547,4.81469437184951
2024-04-26,JPN225,,bearish,38104.5,2024-04-26 18:10:00+00:00,38164.52,37984.475,37557.0,6002.0,0.005339313364301351,-6003.0,SL_INIT,2024-04-26 18:40:00+00:00,38164.52,2024-04,0.46,-14.743873137914465,771.3075213116402,6.600073903881021
2024-04-30,EURUSD,,bearish,1.0721,2024-04-30 15:30:00+00:00,1.07369,1.0690700000000004,1.06894,15.9,8.549566109519942,31.1,TRAIL,2024-04-30 18:00:00+00:00,1.06894,2024-04,0.11,29.248065660667724,800.555586972308,3.0583384797076367
2024-05-01,JPN225,,bullish,38044.5,2024-05-01 19:30:00+00:00,37979.48,38174.525,38442.0,6502.0,0.005339313364301351,-6503.0,SL_INIT,2024-05-01 19:55:00+00:00,37979.48,2024-05,0.42,-14.583053019381708,785.9725339529263,4.824243824374582
2024-05-02,JPN225,,bullish,37904.5,2024-05-02 17:50:00+00:00,37764.48,38184.525,38357.0,14002.0,0.005339313364301351,-14003.0,SL_INIT,2024-05-02 20:45:00+00:00,37764.48,2024-05,0.2,-14.953281008062364,771.0192529448639,6.634981179395432
2024-05-03,US30,,bearish,38551.05,2024-05-03 14:35:00+00:00,38578.27,38496.62500000001,38460.95,2722.0,0.008549566109519941,-2724.5,SL_INIT,2024-05-03 15:30:00+00:00,38578.27,2024-05,0.63,-14.674774505193861,756.34447843967,8.411993352090857
2024-05-09,FRA40,,bullish,8122.7,2024-05-09 13:00:00+00:00,8115.429999999999,8137.225,8145.2,727.0,0.01,2398.0,TRAIL,2024-05-09 15:00:00+00:00,8146.69,2024-05,2.01,48.199799999999996,804.5442784396699,2.5753359444305266
2024-05-28,EURJPY,,bearish,170.681,2024-05-28 19:00:00+00:00,170.73600000000002,170.58599999999998,170.296,5.5,5.3393133643013515,-6.5,SL_INIT,2024-05-28 20:10:00+00:00,170.73600000000002,2024-05,0.5,-17.352768433979392,787.1915100056906,4.6766343818431295
2024-05-31,FRA40,,bullish,7972.55,2024-05-31 13:35:00+00:00,7965.53,7986.575000000001,8001.05,702.0,0.01,-0.5,BE,2024-05-31 17:25:00+00:00,7972.555,2024-05,2.09,-0.01045,787.1810600056906,4.677899803482015
2024-06-03,AUS200,,bullish,7734.1,2024-06-03 20:15:00+00:00,7723.08,7756.125000000001,7788.1,1102.0,0.006098936955288693,2299.0,EOD,2024-06-03 23:55:00+00:00,7757.1,2024-06,2.18,30.566774211254977,817.7478342169455,0.9764780314331282
2024-06-05,AUDUSD,,bullish,0.66429,2024-06-05 20:15:00+00:00,0.66371,0.6653000000000001,0.66639,5.8,8.549566109519942,3.3,EOD,2024-06-05 23:55:00+00:00,0.6647,2024-06,0.32,9.028341811653059,826.7761760285986,0.0
2024-06-05,EURUSD,,bullish,1.08655,2024-06-05 18:25:00+00:00,1.08572,1.0880599999999994,1.08856,8.3,8.549566109519942,-8.8,SL_INIT,2024-06-05 19:05:00+00:00,1.08572,2024-06,0.23,-17.304321805668366,809.4718542229302,2.0929874744080403
2024-06-10,EURUSD,,bullish,1.07473,2024-06-10 16:15:00+00:00,1.07302,1.0779999999999994,1.0781,17.1,8.549566109519942,16.6,EOD,2024-06-10 23:55:00+00:00,1.07644,2024-06,0.11,15.611507715983416,825.0833619389136,0.20474877467034983
2024-06-18,AUS200,,bearish,7782.0,2024-06-18 21:15:00+00:00,7797.02,7751.974999999999,7737.1,1502.0,0.006098936955288693,44.0,EOD,2024-06-18 23:55:00+00:00,7781.55,2024-06,1.76,0.4723016778175564,825.5556636167312,0.14762307469115696
2024-06-20,AUS200,,bearish,7786.4,2024-06-20 17:25:00+00:00,7798.42,7762.374999999999,7760.1,1202.0,0.006098750975800156,-1203.0,SL_INIT,2024-06-20 18:30:00+00:00,7798.42,2024-06,2.2,-16.140954332552695,809.4147092841785,2.099899253001646
2024-06-21,AUDUSD,,bullish,0.66495,2024-06-21 17:15:00+00:00,0.6643100000000001,0.66608,0.6669,6.4,8.54963920522554,-7.2,SL_INIT,2024-06-21 17:25:00+00:00,0.6643100000000001,2024-06,0.29,-17.851646660510927,791.5630626236675,4.259086609640407
2024-06-21,EURJPY,,bearish,170.439,2024-06-21 18:05:00+00:00,170.58,170.17199999999994,169.32,14.1,5.3393418727207695,-15.1,SL_INIT,2024-06-21 20:15:00+00:00,170.58,2024-06,0.19,-15.318571832835886,776.2444907908316,6.111894210655032
2024-06-26,EURUSD,,bullish,1.06853,2024-06-26 18:50:00+00:00,1.0677,1.0700399999999994,1.07174,8.3,8.54963920522554,-8.8,SL_INIT,2024-06-26 22:10:00+00:00,1.0677,2024-06,0.21,-15.7997332512568,760.4447575395748,8.022899112507732
2024-06-27,EURUSD,,bearish,1.06952,2024-06-27 15:10:00+00:00,1.07026,1.0681900000000004,1.06765,7.4,8.54963920522554,-7.9,SL_INIT,2024-06-27 15:20:00+00:00,1.07026,2024-06,0.23,-15.534694435894808,744.9100631036799,9.901847113950565
2024-07-15,EURJPY,,bearish,172.373,2024-07-15 14:10:00+00:00,172.57500000000002,171.98399999999992,171.87,20.2,5.339398890472911,49.3,TRAIL,2024-07-15 19:50:00+00:00,171.87,2024-07,0.14,36.85253114204403,781.7625942457239,5.444470110289877
2024-07-23,AUS200,,bearish,8005.7,2024-07-23 15:50:00+00:00,8021.72,7973.674999999999,7967.7,1602.0,0.006098788170790465,1199.0,EOD,2024-07-23 23:55:00+00:00,7993.7,2024-07,1.5,10.968670525166651,792.7312647708906,4.117790551397114
2024-07-24,EURJPY,,bullish,167.721,2024-07-24 13:35:00+00:00,167.17999999999998,168.78800000000007,169.2,54.1,5.339398890472911,-55.1,SL_INIT,2024-07-24 14:45:00+00:00,167.17999999999998,2024-07,0.05,-14.710043943252868,778.0212208276376,5.896995657900339
2024-07-25,EURUSD,,bearish,1.08512,2024-07-25 15:25:00+00:00,1.08604,1.0834300000000008,1.08278,9.2,8.549858499841827,-0.0,BE,2024-07-25 17:30:00+00:00,1.0850700000000002,2024-07,0.19,-0.0,778.0212208276376,5.896995657900339
2024-07-25,FRA40,,bullish,7377.35,2024-07-25 15:55:00+00:00,7362.83,7406.375000000001,7468.3,1452.0,0.01,9094.0,TRAIL,2024-07-25 19:45:00+00:00,7468.3,2024-07,1.01,91.8494,869.8706208276376,0.0
2024-08-02,US30,,bullish,40043.7,2024-08-02 15:20:00+00:00,39951.93,40227.225,40286.35,9177.0,0.008549858499841826,-9179.5,SL_INIT,2024-08-02 15:30:00+00:00,39951.93,2024-08,0.21,-16.48151948085259,853.389101346785,1.894709291960142
2024-08-05,FRA40,,bearish,7156.55,2024-08-05 20:45:00+00:00,7192.070000000001,7085.525,7027.9,3552.0,0.01,1624.0,EOD,2024-08-05 22:55:00+00:00,7140.3,2024-08,0.45,7.308000000000001,860.697101346785,1.0545843555590482
2024-08-08,FRA40,,bullish,7191.85,2024-08-08 14:20:00+00:00,7167.33,7240.875000000001,7243.2,2452.0,0.01,5134.0,TRAIL,2024-08-08 16:45:00+00:00,7243.2,2024-08,0.66,33.88440000000001,894.581501346785,0.0
2024-08-12,EURUSD,,bearish,1.09253,2024-08-12 14:15:00+00:00,1.09314,1.0914600000000003,1.09096,6.1,8.549858499841827,-6.6,SL_INIT,2024-08-12 16:45:00+00:00,1.09314,2024-08,0.34,-19.185882473645062,875.3956188731399,2.144676862282628
2024-08-14,JPN225,,bullish,36052.0,2024-08-14 19:30:00+00:00,35849.48,36457.025,36677.0,20252.0,0.005339455909442828,26349.0,EOD,2024-08-14 23:55:00+00:00,36315.5,2024-08,0.15,21.103398563686362,896.4990174368263,0.0
2024-08-20,EURJPY,,bullish,161.688,2024-08-20 22:05:00+00:00,161.51399999999998,162.02100000000002,163.189,17.4,5.339455909442829,-4.2,EOD,2024-08-20 23:55:00+00:00,161.656,2024-08,0.19,-4.260885815735377,892.2381316210909,0.4752805895892273
2024-08-28,FRA40,,bearish,7605.35,2024-08-28 13:50:00+00:00,7611.870000000001,7592.325,7580.8,652.0,0.01,-653.0,SL_INIT,2024-08-28 14:15:00+00:00,7611.870000000001,2024-08,2.72,-17.7616,874.4765316210909,2.4564986003776945
2024-08-28,AUS200,,bearish,8063.6,2024-08-28 17:35:00+00:00,8078.620000000001,8033.575,8011.6,1502.0,0.006098713781263532,1799.0,EOD,2024-08-28 23:55:00+00:00,8045.6,2024-08,1.76,19.309991522787843,893.7865231438788,0.3025652276455167
2024-09-04,EURJPY,,bullish,159.897,2024-09-04 18:35:00+00:00,159.59,160.49599999999998,160.885,30.7,5.339455909442829,-31.7,SL_INIT,2024-09-04 19:45:00+00:00,159.59,2024-09,0.11,-18.618682756227145,875.1678403876516,2.3793865508255108
2024-09-05,JPN225,,bearish,36957.5,2024-09-05 18:00:00+00:00,37127.52,36617.475,36209.0,17002.0,0.005339455909442828,-1501.0,EOD,2024-09-05 23:55:00+00:00,36972.5,2024-09,0.18,-1.4426141976132634,873.7252261900384,2.540302979015004
2024-09-05,FRA40,,bullish,7465.35,2024-09-05 16:10:00+00:00,7453.33,7489.375000000001,7503.35,1202.0,0.01,-1203.0,SL_INIT,2024-09-05 16:30:00+00:00,7453.33,2024-09,1.34,-16.1202,857.6050261900384,4.338430995495055
2024-09-06,EURUSD,,bullish,1.11102,2024-09-06 13:40:00+00:00,1.11049,1.1119299999999994,1.11205,5.3,8.549858499841827,-5.8,SL_INIT,2024-09-06 14:20:00+00:00,1.11049,2024-09,0.36,-17.852104547669732,839.7529216423687,6.329744337779634
2024-09-10,AUS200,,bullish,8003.6,2024-09-10 21:25:00+00:00,7987.58,8035.625000000001,8057.8,1602.0,0.006098713781263532,2099.0,EOD,2024-09-10 23:55:00+00:00,8024.6,2024-09,1.65,21.12198037433905,860.8749020167078,3.973692634038928
2024-09-11,EURJPY,,bullish,155.897,2024-09-11 18:40:00+00:00,155.43099999999998,156.81400000000002,157.009,46.6,5.339455909442829,83.7,EOD,2024-09-11 23:55:00+00:00,156.744,2024-09,0.06,26.814747577221887,887.6896495939296,0.9826411040676291
2024-09-11,AUS200,,bullish,7964.6,2024-09-11 18:05:00+00:00,7940.58,8012.625000000001,8022.6,2402.0,0.006098713781263532,5799.0,TRAIL,2024-09-11 20:15:00+00:00,8022.6,2024-09,1.21,42.793393873232134,930.4830434671618,0.0
2024-09-17,JPN225,,bearish,36595.0,2024-09-17 18:35:00+00:00,36777.52,36229.975,35800.0,18252.0,0.005339427399805645,-10001.0,EOD,2024-09-17 23:55:00+00:00,36695.0,2024-09,0.18,-9.611930416582126,920.8711130505797,1.0330043609141126
2024-09-17,FRA40,,bearish,7508.75,2024-09-17 15:15:00+00:00,7521.27,7483.724999999999,7476.25,1252.0,0.01,-1253.0,SL_INIT,2024-09-17 15:55:00+00:00,7521.27,2024-09,1.41,-17.6673,903.2038130505797,2.931727838363862
2024-09-23,US30,,bearish,42161.05,2024-09-23 17:35:00+00:00,42232.07,42019.025,41992.55,7102.0,0.008549785400386449,697.5,EOD,2024-09-23 23:55:00+00:00,42154.05,2024-09,0.29,1.7294078418631686,904.9332208924428,2.745866542555718
